time,waverider1.Hs__m,waverider1.Te__s,wec_power__W,waverider1.H1/3__m,waverider1.H1/10__m,waverider1.HTmax__m,waverider1.Havg__m,waverider1.Hsms__m,waverider1.NumberOfWaves,waverider1.THmax__s,waverider1.Tavg__s,waverider1.Tmax__s
2026-04-20 06:30:00+00:00,0.85,8.53,166204.67152263186,0.8200000000000001,1.02,0.51,0.53,0.84,212,7.97,7.48,12.86
2026-04-20 07:00:00+00:00,0.81,8.38,157815.15983984608,0.79,0.99,0.54,0.5,0.8,219,8.48,7.26,13.87
2026-04-20 07:30:00+00:00,0.81,8.700000000000001,172574.86744526852,0.81,1.01,0.59,0.5,0.8,214,9.77,7.38,13.23
2026-04-20 08:00:00+00:00,0.78,8.76,176671.08490477232,0.76,1.01,0.61,0.46,0.76,221,8.82,7.15,13.34
2026-04-20 08:30:00+00:00,0.79,8.77,166503.82143017132,0.76,0.95,0.37,0.47,0.75,214,8.34,7.4,15.32
2026-04-20 09:00:00+00:00,0.76,8.5,146362.52043265227,0.72,0.89,0.62,0.45,0.72,233,9.03,6.79,13.91
2026-04-20 09:30:00+00:00,0.8,8.72,142790.0902756666,0.77,0.97,0.93,0.47,0.76,229,8.55,6.91,13.07
2026-04-20 10:00:00+00:00,0.76,8.56,142251.34848893798,0.74,0.95,0.47,0.46,0.74,229,9.5,6.87,14.24
2026-04-20 10:30:00+00:00,0.71,8.25,127097.87177591947,0.6900000000000001,0.85,0.59,0.43,0.6900000000000001,250,8.69,6.33,12.2
2026-04-20 11:00:00+00:00,0.75,8.120000000000001,114300.52711125971,0.73,0.91,0.66,0.44,0.72,268,6.83,5.91,12.55
2026-04-20 11:30:00+00:00,0.72,8.1,105527.1852451646,0.68,0.85,0.5700000000000001,0.42,0.67,282,8.46,5.6000000000000005,12.25
2026-04-20 12:00:00+00:00,0.81,8.23,116760.7358465299,0.8,0.96,0.5700000000000001,0.49,0.78,255,8.06,6.19,10.99
2026-04-20 12:30:00+00:00,0.78,7.98,133046.5067098542,0.71,0.89,0.6,0.43,0.7000000000000001,310,8.81,5.1000000000000005,12.01
2026-04-20 13:00:00+00:00,0.81,7.65,118395.53933772062,0.75,0.93,0.79,0.47,0.74,312,8.36,5.08,12.18
2026-04-20 13:30:00+00:00,0.8,7.48,143538.92830176358,0.72,0.94,0.68,0.46,0.73,332,9.44,4.76,11.03
2026-04-20 14:00:00+00:00,0.77,7.12,140720.42431220537,0.71,0.92,0.89,0.45,0.71,365,10.23,4.3500000000000005,10.89
2026-04-20 14:30:00+00:00,0.8300000000000001,7.44,156466.8211863718,0.78,1.03,0.58,0.48,0.77,319,8.94,4.97,12.18
2026-04-20 15:00:00+00:00,0.78,7.38,157026.74935565252,0.7000000000000001,0.93,0.56,0.43,0.7000000000000001,354,8.06,4.47,12.12
2026-04-20 15:30:00+00:00,0.77,7.18,143315.39176917207,0.6900000000000001,0.9,0.66,0.42,0.68,364,9.22,4.34,10.32
2026-04-20 16:00:00+00:00,0.7000000000000001,6.91,138065.83245107153,0.63,0.81,0.9,0.4,0.63,374,9.27,4.24,11.73
2026-04-20 16:30:00+00:00,0.73,7.0200000000000005,144421.00332179456,0.64,0.8300000000000001,0.66,0.41,0.65,364,9.11,4.36,11.11
2026-04-20 17:00:00+00:00,0.71,7.0,151339.0941076792,0.64,0.87,0.54,0.4,0.64,374,9.13,4.23,13.59
2026-04-20 17:30:00+00:00,0.73,6.97,146853.30317990796,0.65,0.8300000000000001,0.87,0.41,0.65,360,8.2,4.41,10.88
2026-04-20 18:00:00+00:00,0.75,6.91,138017.1930297802,0.66,0.81,0.63,0.43,0.67,361,8.08,4.39,12.04
2026-04-20 18:30:00+00:00,0.71,7.24,141200.9202914178,0.63,0.8200000000000001,0.76,0.4,0.63,362,6.92,4.39,13.78
2026-04-20 19:00:00+00:00,0.75,7.31,141055.79369004085,0.6900000000000001,0.85,0.93,0.45,0.7000000000000001,314,8.03,5.05,10.99
2026-04-20 19:30:00+00:00,0.7000000000000001,7.57,140223.58419289917,0.64,0.81,0.5700000000000001,0.4,0.64,326,8.88,4.87,10.53
2026-04-20 20:00:00+00:00,0.68,7.72,141631.62127647677,0.61,0.8,0.6900000000000001,0.38,0.61,318,10.19,4.99,11.79
2026-04-20 20:30:00+00:00,0.73,7.98,144232.80190710435,0.67,0.87,0.46,0.43,0.68,281,8.55,5.63,12.96
2026-04-20 21:00:00+00:00,0.66,7.83,169449.28813980168,0.61,0.79,0.77,0.38,0.61,297,7.99,5.33,15.02
2026-04-20 21:30:00+00:00,0.64,8.06,168087.29936622808,0.59,0.77,0.4,0.37,0.59,290,8.53,5.43,14.9
2026-04-20 22:00:00+00:00,0.62,7.86,152582.6528941159,0.59,0.75,0.36,0.37,0.59,283,7.03,5.61,13.33
2026-04-20 22:30:00+00:00,0.67,8.44,144657.8882789924,0.63,0.76,0.46,0.41,0.64,259,9.9,6.13,13.89
2026-04-20 23:00:00+00:00,0.63,7.85,140091.63359969517,0.56,0.71,0.46,0.35,0.56,334,8.34,4.74,12.52
2026-04-20 23:30:00+00:00,0.65,7.97,151392.4560723409,0.6,0.75,0.76,0.36,0.58,334,8.21,4.76,11.69
2026-04-21 00:00:00+00:00,0.68,7.74,159521.97861067,0.62,0.8200000000000001,0.6900000000000001,0.38,0.61,349,8.57,4.55,11.92
2026-04-21 00:30:00+00:00,0.63,7.8,149759.47954813833,0.5700000000000001,0.73,0.67,0.35,0.56,345,10.8,4.58,12.59
2026-04-21 01:00:00+00:00,0.6,7.61,131167.00398624607,0.54,0.68,0.61,0.34,0.54,360,8.86,4.41,12.81
2026-04-21 01:30:00+00:00,0.61,7.51,146700.58158733544,0.53,0.72,0.55,0.33,0.53,387,7.84,4.1,12.77
2026-04-21 02:00:00+00:00,0.61,7.88,146997.96766386455,0.5,0.64,0.66,0.31,0.5,390,9.9,4.0600000000000005,11.63
2026-04-21 02:30:00+00:00,0.58,8.91,150112.49204714206,0.5,0.66,0.51,0.31,0.5,333,11.42,4.7700000000000005,14.09
2026-04-21 03:00:00+00:00,0.56,8.71,146595.85379723474,0.48,0.62,0.66,0.31,0.48,320,9.98,4.95,16.85
2026-04-21 03:30:00+00:00,0.58,9.45,145404.75374362274,0.49,0.66,0.44,0.31,0.5,353,10.62,4.47,16.77
2026-04-21 04:00:00+00:00,0.62,8.33,132515.04761573704,0.51,0.65,1.05,0.34,0.53,405,15.44,3.91,15.44
2026-04-21 04:30:00+00:00,0.68,8.950000000000001,142704.55817242464,0.5700000000000001,0.72,0.52,0.36,0.5700000000000001,396,12.85,4.01,14.44
2026-04-21 05:00:00+00:00,0.72,8.99,144030.21726489425,0.58,0.74,0.68,0.39,0.6,408,14.28,3.86,15.52
2026-04-21 05:30:00+00:00,0.74,8.96,138241.28143108296,0.61,0.78,0.61,0.4,0.63,398,8.06,3.97,15.63
2026-04-21 06:00:00+00:00,0.79,10.0,126115.61437395876,0.66,0.8300000000000001,0.65,0.42,0.66,374,14.87,4.22,16.01
2026-04-21 06:30:00+00:00,0.72,9.54,139657.70090912527,0.59,0.77,0.81,0.38,0.6,377,11.9,4.21,16.77
2026-04-21 07:00:00+00:00,0.78,10.3,151023.8344627073,0.64,0.86,0.81,0.4,0.64,344,10.38,4.61,17.37
2026-04-21 07:30:00+00:00,0.78,9.37,144194.68241909595,0.63,0.8200000000000001,0.98,0.41,0.64,396,11.3,4.0,16.32
2026-04-21 08:00:00+00:00,0.86,10.19,142575.76397186486,0.6900000000000001,0.88,0.86,0.44,0.7000000000000001,362,13.74,4.36,15.92
2026-04-21 08:30:00+00:00,0.96,11.45,140148.9756003875,0.76,1.09,1.34,0.47,0.76,332,12.2,4.7700000000000005,15.48
2026-04-21 09:00:00+00:00,0.99,12.03,133101.25570717774,0.89,1.2,1.11,0.52,0.86,242,15.13,6.55,15.98
2026-04-21 09:30:00+00:00,0.92,10.75,137292.59671276936,0.79,1.06,1.18,0.48,0.79,305,13.52,5.21,16.47
2026-04-21 10:00:00+00:00,1.08,10.95,145549.57605608544,0.85,1.22,1.37,0.52,0.85,340,14.32,4.63,15.84
2026-04-21 10:30:00+00:00,1.07,10.12,145396.51157113296,0.93,1.23,0.88,0.59,0.94,311,14.57,5.08,15.25
2026-04-21 11:00:00+00:00,1.06,9.54,129701.51771137281,0.87,1.1,0.74,0.5700000000000001,0.89,335,12.97,4.73,14.15
2026-04-21 11:30:00+00:00,1.17,10.1,136159.06516589166,0.95,1.28,1.25,0.6,0.96,338,12.9,4.7,15.97
2026-04-21 12:00:00+00:00,1.2,10.1,142149.45658395707,1.03,1.37,1.15,0.63,1.02,316,14.14,4.96,16.38
2026-04-21 12:30:00+00:00,1.25,10.26,143388.51068517615,1.07,1.45,1.65,0.65,1.07,301,14.67,5.26,15.1
2026-04-21 13:00:00+00:00,1.19,9.77,153174.2365368926,1.06,1.33,1.08,0.68,1.07,275,13.21,5.75,15.99
2026-04-21 13:30:00+00:00,1.33,9.6,156215.33698760663,1.15,1.49,1.04,0.74,1.17,286,13.24,5.54,16.73
2026-04-21 14:00:00+00:00,1.29,9.45,145480.55822640297,1.15,1.45,1.37,0.75,1.17,279,12.19,5.68,15.53
2026-04-21 14:30:00+00:00,1.36,10.21,159429.21487136226,1.21,1.63,1.35,0.75,1.21,269,14.34,5.88,16.1
2026-04-21 15:00:00+00:00,1.47,10.39,168787.46627811383,1.32,1.64,1.13,0.84,1.33,236,13.21,6.7,15.81
2026-04-21 15:30:00+00:00,1.51,10.72,161875.9605236406,1.33,1.78,0.8,0.8,1.31,265,13.66,5.96,15.74
2026-04-21 16:00:00+00:00,1.48,10.13,147103.15080466625,1.33,1.65,1.23,0.8200000000000001,1.32,259,13.31,6.1000000000000005,14.87
2026-04-21 16:30:00+00:00,1.66,10.5,154052.1104953129,1.53,1.95,1.43,0.94,1.52,247,13.56,6.42,17.32
2026-04-21 17:00:00+00:00,1.53,9.8,138537.1708335424,1.37,1.75,1.77,0.84,1.35,275,11.61,5.75,15.65
2026-04-21 17:30:00+00:00,1.67,10.13,149867.690729653,1.47,1.85,1.44,0.92,1.47,258,12.65,6.13,15.36
2026-04-21 18:00:00+00:00,1.7,10.29,149020.12320247912,1.45,1.88,1.81,0.89,1.44,266,12.97,5.96,15.45
2026-04-21 18:30:00+00:00,1.84,10.21,143565.1201398286,1.73,2.24,1.67,1.05,1.7,230,12.02,6.86,16.09
2026-04-21 19:00:00+00:00,1.88,10.72,148483.54246382153,1.79,2.21,1.31,1.11,1.77,209,12.31,7.58,15.4
2026-04-21 19:30:00+00:00,1.87,10.05,163947.29353346617,1.7,2.05,1.44,1.04,1.67,242,10.84,6.55,15.71
2026-04-21 20:00:00+00:00,2.08,10.35,166394.7252542745,1.92,2.35,2.24,1.18,1.89,223,10.61,7.11,15.05
2026-04-21 20:30:00+00:00,2.16,10.71,172686.6591768564,2.04,2.65,1.85,1.24,2.02,212,10.99,7.49,15.25
2026-04-21 21:00:00+00:00,2.09,10.62,156544.41532305206,1.96,2.44,1.55,1.21,1.94,203,11.2,7.77,17.21
2026-04-21 21:30:00+00:00,1.85,10.05,147386.01483047634,1.73,2.14,1.64,1.09,1.73,218,11.2,7.27,16.73
2026-04-21 22:00:00+00:00,2.03,10.39,179645.58934865711,1.9,2.42,1.73,1.2,1.91,204,10.56,7.72,16.13
2026-04-21 22:30:00+00:00,2.19,10.51,158857.25988716993,2.02,2.56,2.0,1.29,2.05,200,9.93,7.91,14.98
2026-04-21 23:00:00+00:00,2.06,10.21,163652.60529847626,1.89,2.35,1.25,1.18,1.89,222,10.69,7.12,15.66
2026-04-21 23:30:00+00:00,2.22,11.22,163117.69923937193,2.01,2.54,1.78,1.24,2.0,201,10.78,7.84,15.71
2026-04-22 00:00:00+00:00,2.3000000000000003,10.76,163333.59992366855,2.19,2.81,2.18,1.32,2.16,197,10.93,8.03,16.35
2026-04-22 00:30:00+00:00,2.2,11.5,163565.45834216842,2.0,2.62,1.4,1.2,1.97,198,12.58,7.94,16.71
2026-04-22 01:00:00+00:00,2.37,11.48,158737.1778657922,2.21,2.89,1.09,1.3,2.16,198,15.7,7.99,16.16
2026-04-22 01:30:00+00:00,2.17,11.35,146366.74954410788,2.03,2.56,1.51,1.23,1.99,197,12.06,8.01,18.09
2026-04-22 02:00:00+00:00,2.25,11.02,136500.85584896285,2.15,2.6,1.93,1.31,2.12,190,11.84,8.28,16.42
2026-04-22 02:30:00+00:00,2.3000000000000003,10.79,135754.99296477376,2.13,2.77,1.66,1.28,2.1,203,10.86,7.76,17.73
2026-04-22 03:00:00+00:00,2.54,11.05,154075.1943386111,2.44,3.04,2.01,1.45,2.37,199,11.67,7.930000000000001,16.47
2026-04-22 03:30:00+00:00,2.5,10.75,147430.3801800174,2.29,2.83,1.54,1.44,2.3000000000000003,201,10.37,7.87,15.74
2026-04-22 04:00:00+00:00,2.51,10.38,145206.40106038822,2.33,2.94,2.15,1.45,2.32,204,10.18,7.75,15.33
2026-04-22 04:30:00+00:00,2.68,10.49,128863.64632490513,2.53,3.18,1.37,1.59,2.53,202,10.47,7.83,17.43
2026-04-22 05:00:00+00:00,2.77,10.66,143321.8008119848,2.63,3.38,1.24,1.59,2.6,205,10.15,7.7,15.65
2026-04-22 05:30:00+00:00,2.47,10.22,137459.42185649739,2.29,2.98,2.09,1.4,2.26,221,10.49,7.18,14.97
2026-04-22 06:00:00+00:00,2.8000000000000003,10.46,163255.67974036708,2.66,3.38,1.82,1.65,2.65,199,9.93,7.98,15.33
2026-04-22 06:30:00+00:00,2.64,10.5,171297.17620013523,2.44,3.0500000000000003,1.77,1.44,2.37,214,11.54,7.37,15.65
2026-04-22 07:00:00+00:00,2.67,10.19,162147.85720190214,2.5500000000000003,3.2,2.97,1.56,2.51,210,13.59,7.56,17.21
2026-04-22 07:30:00+00:00,2.6,9.98,151410.06826664135,2.47,2.97,2.39,1.57,2.49,203,9.76,7.81,15.14
2026-04-22 08:00:00+00:00,2.68,10.39,169132.99118751808,2.45,3.13,2.15,1.5,2.43,219,13.02,7.23,16.5
2026-04-22 08:30:00+00:00,2.69,10.66,160763.66942499246,2.5500000000000003,3.23,2.07,1.56,2.52,208,10.43,7.58,16.11
2026-04-22 09:00:00+00:00,2.52,10.0,143221.79934608616,2.35,2.93,1.78,1.45,2.34,224,11.06,7.08,17.04
2026-04-22 09:30:00+00:00,2.39,9.72,147189.91982456128,2.23,2.88,2.43,1.31,2.16,238,7.96,6.640000000000001,15.72
2026-04-22 10:00:00+00:00,2.31,9.41,134480.76805738168,2.18,2.66,1.4,1.37,2.17,236,10.55,6.69,14.23
2026-04-22 10:30:00+00:00,2.47,9.61,131580.331546317,2.33,2.91,1.64,1.43,2.3000000000000003,232,10.92,6.82,15.77
2026-04-22 11:00:00+00:00,2.31,9.52,124650.84466130147,2.13,2.68,2.08,1.33,2.13,228,9.09,6.95,15.73
2026-04-22 11:30:00+00:00,2.38,9.6,121040.20906587646,2.23,2.84,1.49,1.38,2.23,228,13.38,6.95,14.73
2026-04-22 12:00:00+00:00,2.2,9.14,136293.58850596382,2.08,2.75,1.58,1.24,2.04,242,8.47,6.53,15.66
2026-04-22 12:30:00+00:00,2.3000000000000003,9.44,146822.1013252014,2.11,2.6,1.16,1.34,2.12,218,11.44,7.25,15.59
2026-04-22 13:00:00+00:00,2.05,8.97,147548.49280641784,1.94,2.49,1.22,1.23,1.95,229,8.42,6.92,15.45
2026-04-22 13:30:00+00:00,2.03,9.2,142918.10850357974,1.89,2.35,1.93,1.14,1.85,247,10.96,6.390000000000001,14.84
2026-04-22 14:00:00+00:00,2.06,9.07,139569.30000888757,1.95,2.44,1.35,1.22,1.94,227,8.16,6.97,16.48
2026-04-22 14:30:00+00:00,1.98,9.28,151175.46898254415,1.93,2.37,1.45,1.17,1.9,228,8.76,6.92,13.57
2026-04-22 15:00:00+00:00,2.17,9.45,130059.18319802682,2.07,2.64,1.49,1.3,2.07,219,8.48,7.24,15.7
2026-04-22 15:30:00+00:00,1.94,8.870000000000001,128640.25191144597,1.77,2.31,1.12,1.06,1.74,246,9.19,6.390000000000001,13.89
2026-04-22 16:00:00+00:00,1.79,8.41,138130.2912552889,1.66,2.1,1.29,1.05,1.67,252,12.93,6.26,13.54
2026-04-22 16:30:00+00:00,1.91,8.8,128400.91850132108,1.88,2.3000000000000003,1.48,1.19,1.88,223,8.67,7.09,13.69
2026-04-22 17:00:00+00:00,1.99,9.32,130743.78555699688,1.87,2.31,1.74,1.2,1.89,212,8.81,7.44,15.0
2026-04-22 17:30:00+00:00,2.0,8.91,130641.15064476627,1.89,2.36,2.01,1.16,1.86,225,7.8,7.01,14.69
2026-04-22 18:00:00+00:00,2.02,9.05,123765.67612041706,1.97,2.47,1.04,1.22,1.95,216,9.35,7.32,13.71
2026-04-22 18:30:00+00:00,2.2,9.34,117945.87927098095,2.07,2.53,1.51,1.31,2.08,209,9.51,7.57,13.95
2026-04-22 19:00:00+00:00,2.12,9.12,120349.74301968196,1.98,2.47,1.6,1.26,1.99,214,9.51,7.37,14.84
2026-04-22 19:30:00+00:00,2.22,9.14,128832.15078056142,2.04,2.56,2.04,1.27,2.03,217,10.18,7.3,14.69
2026-04-22 20:00:00+00:00,2.24,9.29,118154.98901986996,2.1,2.7,1.11,1.35,2.13,201,10.2,7.87,13.34
2026-04-22 20:30:00+00:00,2.26,9.23,126894.55096197175,2.13,2.64,1.31,1.31,2.11,205,9.38,7.69,13.56
2026-04-22 21:00:00+00:00,2.07,9.19,143621.7766524638,1.97,2.46,1.39,1.26,2.0,205,9.34,7.71,15.15
2026-04-22 21:30:00+00:00,1.93,8.92,131095.66815389178,1.88,2.43,1.49,1.19,1.89,210,8.370000000000001,7.51,13.49
2026-04-22 22:00:00+00:00,2.14,9.47,134873.3010499744,2.05,2.65,1.64,1.29,2.06,197,8.620000000000001,8.02,15.4
2026-04-22 22:30:00+00:00,2.05,9.15,147597.03905544145,1.97,2.41,1.24,1.26,2.0,200,8.92,7.92,13.23
2026-04-22 23:00:00+00:00,2.1,9.16,149608.46729811598,1.97,2.45,1.13,1.31,2.03,198,10.77,8.0,14.16
2026-04-22 23:30:00+00:00,1.99,9.22,158362.40948493738,1.95,2.34,0.79,1.31,2.03,187,8.620000000000001,8.45,16.14
2026-04-23 00:00:00+00:00,1.93,9.61,,1.83,2.3000000000000003,1.48,1.15,1.83,199,9.83,7.930000000000001,13.95
2026-04-23 00:30:00+00:00,2.0,9.06,135707.30127642892,1.93,2.45,1.26,1.2,1.93,209.0,7.63,7.56,13.67
2026-04-23 01:00:00+00:00,1.94,9.11,144457.23358506057,1.86,2.26,1.2,1.21,1.89,200.0,10.22,7.91,13.65
2026-04-23 01:30:00+00:00,1.93,9.06,148315.04853274967,1.86,2.29,1.62,1.2,1.88,205.0,10.74,7.7,12.91
2026-04-23 02:00:00+00:00,2.05,9.12,132058.7254657055,1.93,2.34,0.95,1.24,1.96,200.0,10.34,7.91,15.29
2026-04-23 02:30:00+00:00,1.81,8.870000000000001,133006.23347627907,1.67,2.13,1.09,1.07,1.69,218.0,8.92,7.28,13.22
2026-04-23 03:00:00+00:00,1.76,8.91,128664.93558127158,1.71,2.09,1.38,1.07,1.71,210.0,7.73,7.53,14.4
2026-04-23 03:30:00+00:00,1.91,8.700000000000001,121904.69543612988,1.9,2.35,1.0,1.23,1.93,204.0,8.43,7.77,12.69
2026-04-23 04:00:00+00:00,1.79,8.620000000000001,128239.86210612481,1.72,2.13,1.16,1.08,1.72,220.0,8.35,7.21,13.45
2026-04-23 04:30:00+00:00,1.89,8.47,130573.1294604658,1.84,2.27,1.3,1.16,1.84,217.0,8.22,7.29,13.85
2026-04-23 05:00:00+00:00,1.91,8.58,130921.59224107924,1.83,2.24,2.02,1.17,1.85,219.0,7.72,7.2,12.31
2026-04-23 05:30:00+00:00,1.8,8.53,124942.04921330918,1.72,2.13,1.12,1.07,1.72,224.0,9.5,7.07,13.54
2026-04-23 06:00:00+00:00,1.71,8.28,129543.05450994619,1.59,1.93,0.74,1.07,1.65,215.0,8.61,7.34,12.6
2026-04-23 06:30:00+00:00,1.85,8.52,134195.21228741508,1.81,2.18,0.77,1.12,1.79,218.0,8.98,7.25,13.95
2026-04-23 07:00:00+00:00,1.88,8.59,141410.48955462984,1.83,2.33,0.97,1.13,1.82,220.0,8.94,7.18,13.14
2026-04-23 07:30:00+00:00,1.77,8.4,131969.28626566843,1.69,2.15,0.95,1.07,1.7,222.0,8.1,7.140000000000001,12.44
2026-04-23 08:00:00+00:00,1.83,8.45,144118.51129522838,1.73,2.15,1.4,1.12,1.76,215.0,8.67,7.35,12.99
2026-04-23 08:30:00+00:00,1.72,8.52,143302.67363103342,1.69,2.14,1.63,1.04,1.67,223.0,9.07,7.07,12.17
2026-04-23 09:00:00+00:00,2.04,8.66,149491.08618153413,1.92,2.41,0.98,1.23,1.93,211.0,9.05,7.5,13.58
2026-04-23 09:30:00+00:00,1.84,8.6,135890.07642210773,1.75,2.22,1.76,1.08,1.74,219.0,7.97,7.24,12.91
2026-04-23 10:00:00+00:00,2.09,9.04,142930.6578690263,2.05,2.57,1.14,1.28,2.05,209.0,10.05,7.57,14.07
2026-04-23 10:30:00+00:00,1.86,8.76,148451.27313329192,1.8,2.29,1.08,1.12,1.79,218.0,8.73,7.26,12.94
2026-04-23 11:00:00+00:00,1.91,8.8,134109.25907616166,1.86,2.36,1.51,1.18,1.87,214.0,9.74,7.38,13.29
2026-04-23 11:30:00+00:00,1.9,9.12,131437.63585074816,1.87,2.27,0.95,1.12,1.82,221.0,10.19,7.15,16.19
2026-04-23 12:00:00+00:00,1.95,9.07,133349.04892451802,1.87,2.25,1.28,1.21,1.9,210.0,10.87,7.55,11.75
2026-04-23 12:30:00+00:00,1.84,9.12,139325.97364525803,1.79,2.21,1.21,1.13,1.8,219.0,10.19,7.24,13.69
2026-04-23 13:00:00+00:00,1.77,8.9,137978.83631417662,1.67,2.11,0.73,1.05,1.67,234.0,9.14,6.76,12.94
2026-04-23 13:30:00+00:00,1.92,9.05,122632.9228840178,1.84,2.31,1.06,1.16,1.85,216.0,10.15,7.3,12.45
2026-04-23 14:00:00+00:00,1.86,8.92,139203.11477619686,1.76,2.14,1.27,1.11,1.78,228.0,9.66,6.95,13.23
2026-04-23 14:30:00+00:00,1.79,8.85,142472.90351450688,1.74,2.29,1.15,1.01,1.68,247.0,8.950000000000001,6.43,12.5
2026-04-23 15:00:00+00:00,1.93,8.99,126717.46059504301,1.87,2.39,1.39,1.1,1.81,238.0,9.69,6.65,13.79
2026-04-23 15:30:00+00:00,2.15,9.34,120489.23477334352,2.07,2.56,0.93,1.27,2.04,210.0,10.14,7.51,16.69
2026-04-23 16:00:00+00:00,1.83,8.83,19467.673116287337,1.75,2.25,1.45,1.04,1.7,237.0,9.86,6.67,13.46
2026-04-23 16:30:00+00:00,2.11,9.36,-612.1888334270327,2.02,2.48,1.68,1.23,1.99,212.0,9.23,7.42,13.2
2026-04-23 17:00:00+00:00,1.92,9.17,-621.0082603621448,1.84,2.27,1.61,1.14,1.83,217.0,10.16,7.28,12.94
2026-04-23 17:30:00+00:00,2.08,9.23,-647.8902845532143,2.09,2.62,1.76,1.23,2.03,218.0,9.77,7.28,13.58
2026-04-23 18:00:00+00:00,1.87,8.83,-664.3115991608477,1.8,2.24,1.15,1.08,1.77,231.0,8.4,6.86,14.61
2026-04-23 18:30:00+00:00,2.02,8.950000000000001,-658.810336497133,1.96,2.53,1.84,1.2,1.94,217.0,8.790000000000001,7.3,13.18
2026-04-23 19:00:00+00:00,2.01,8.93,-656.2343721873787,1.9,2.38,0.68,1.14,1.85,230.0,8.93,6.86,13.73
2026-04-23 19:30:00+00:00,2.06,9.05,-663.7804334679972,1.98,2.42,1.45,1.21,1.95,220.0,10.14,7.17,13.5
2026-04-23 20:00:00+00:00,2.02,8.93,-674.9608713632626,1.97,2.37,0.9,1.23,1.96,210.0,9.2,7.54,14.87
2026-04-23 20:30:00+00:00,2.18,9.12,-668.652972132599,2.07,2.72,1.19,1.26,2.05,214.0,9.49,7.42,13.52
2026-04-23 21:00:00+00:00,2.02,9.06,-671.5169413308106,1.96,2.47,1.74,1.24,1.97,206.0,9.93,7.67,12.37
2026-04-23 21:30:00+00:00,1.99,8.950000000000001,-676.9462310894583,1.89,2.41,0.98,1.21,1.92,204.0,10.08,7.75,13.01
2026-04-23 22:00:00+00:00,2.0,8.91,-674.2265285186085,1.88,2.4,1.51,1.14,1.85,221.0,9.15,7.18,12.52
2026-04-23 22:30:00+00:00,2.0,8.8,-665.4687586611133,1.95,2.42,1.82,1.23,1.96,206.0,8.620000000000001,7.640000000000001,11.95
2026-04-23 23:00:00+00:00,1.79,8.89,-652.0998883115212,1.78,2.19,1.0,1.11,1.77,218.0,9.08,7.27,12.63
2026-04-23 23:30:00+00:00,1.89,8.78,-656.1581244861248,1.78,2.3000000000000003,1.26,1.08,1.76,221.0,8.32,7.15,12.9
2026-04-24 00:00:00+00:00,1.81,8.77,-654.6415069267576,1.75,2.24,1.01,1.07,1.74,223.0,8.09,7.09,13.24
2026-04-24 00:30:00+00:00,1.88,8.8,-644.1719420419041,1.81,2.15,1.16,1.13,1.81,216.0,9.15,7.35,12.31
2026-04-24 01:00:00+00:00,2.04,8.9,-658.896620282889,1.88,2.45,1.25,1.16,1.87,216.0,10.04,7.32,11.83
2026-04-24 01:30:00+00:00,1.77,8.59,-678.9274946927012,1.71,2.18,0.84,1.12,1.75,206.0,9.48,7.66,12.48
2026-04-24 02:00:00+00:00,1.87,8.86,-670.9683485383026,1.83,2.17,0.77,1.16,1.83,207.0,8.35,7.66,14.25
2026-04-24 02:30:00+00:00,1.82,8.74,-667.4458126766915,1.78,2.23,0.72,1.12,1.79,210.0,8.81,7.53,13.18
2026-04-24 03:00:00+00:00,1.84,8.84,-673.1878942852891,1.74,2.18,1.21,1.05,1.7,227.0,9.56,6.95,12.88
2026-04-24 03:30:00+00:00,1.84,9.02,-672.0875105635378,1.76,2.19,0.93,1.2,1.84,196.0,9.63,8.08,13.74
2026-04-24 04:00:00+00:00,2.04,8.99,-658.6061309245883,1.97,2.52,1.18,1.2,1.94,210.0,7.17,7.52,12.81
2026-04-24 04:30:00+00:00,2.09,9.09,-662.917468535136,2.02,2.52,1.24,1.31,2.06,192.0,9.17,8.24,13.32
2026-04-24 05:00:00+00:00,1.95,9.1,-679.0414070297161,1.85,2.26,1.08,1.17,1.86,202.0,9.96,7.8,13.67
2026-04-24 05:30:00+00:00,1.93,9.13,-679.1414889095062,1.84,2.24,0.87,1.18,1.86,202.0,9.12,7.83,14.6
2026-04-24 06:00:00+00:00,1.96,9.15,-683.8895717477835,1.9,2.31,1.06,1.18,1.89,205.0,9.99,7.71,14.08
2026-04-24 06:30:00+00:00,2.01,9.17,-692.4823179107786,1.95,2.33,0.98,1.22,1.94,201.0,9.17,7.84,13.29
2026-04-24 07:00:00+00:00,2.04,9.05,-656.977516507025,1.84,2.37,0.74,1.18,1.87,206.0,9.16,7.67,14.88
2026-04-24 07:30:00+00:00,1.85,9.07,-655.0386482133945,1.78,2.4,1.14,1.07,1.76,211.0,9.32,7.49,13.51
2026-04-24 08:00:00+00:00,2.01,9.22,-668.4820219021462,2.01,2.54,1.1,1.31,2.05,188.0,9.51,8.41,12.89
2026-04-24 08:30:00+00:00,1.9,9.07,-698.8125180410557,1.81,2.31,1.34,1.16,1.83,205.0,9.66,7.72,12.7
2026-04-24 09:00:00+00:00,2.06,9.47,-692.3814275380823,1.99,2.37,0.81,1.29,2.03,184.0,9.34,8.61,15.45
2026-04-24 09:30:00+00:00,2.12,9.23,-663.9761329225945,2.02,2.45,1.01,1.31,2.05,192.0,8.92,8.23,13.02
